image,group_idx,median_m,mean_m,count
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/38_left.jpg",2,9.775172148720982,9.775172148720982,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/38_right.jpg",0,38.21481687227019,42.880938198301784,14
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/38_right.jpg",1,40.7351934303569,44.48405065248276,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/38_right.jpg",2,21.805748880976168,21.805748880976168,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3900_left.jpg",0,25.0381236197413,25.0381236197413,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3900_left.jpg",1,23.024331144221513,22.995289121188364,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3900_left.jpg",2,22.661342143224537,22.661342143224537,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3900_right.jpg",0,34.10819314120077,33.917096500230166,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3900_right.jpg",1,18.804407815095868,18.804407815095868,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_left.jpg",0,20.04722364615197,20.144771054460453,11
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_left.jpg",1,73.81609287009208,73.81609287009208,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_left.jpg",2,68.8785877414716,68.8785877414716,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_right.jpg",0,65.75672963068732,65.75672963068732,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_right.jpg",1,17.262195271477097,17.57468331770681,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_right.jpg",2,56.14386193979316,58.956604896578696,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_right.jpg",3,19.9798149234837,19.896541699931387,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3901_right.jpg",4,361.71994525653145,361.71994525653145,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3902_left.jpg",0,38.336175906438925,38.37377834313443,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3902_right.jpg",0,8.618568261405846,8.206844699680037,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3902_right.jpg",1,7.295753134689751,7.295753134689751,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3902_right.jpg",2,8.186390216162222,8.32047413279546,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3903_left.jpg",0,16.943958180933805,16.945152851483062,19
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3903_left.jpg",1,116.63604569437692,116.63604569437692,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3903_right.jpg",0,17.823410782234195,21.126675705828397,18
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3903_right.jpg",1,9.170769871331302,9.170769871331302,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3903_right.jpg",2,110.3184965617827,110.3184965617827,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3905_right.jpg",0,11.747762956547554,11.747762956547554,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/390_left.jpg",0,446.9783245086644,446.9783245086644,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/390_right.jpg",0,20.580417456639207,20.580417456639207,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/390_right.jpg",1,10.90629233411571,10.90629233411571,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/390_right.jpg",2,6.373341969039698,6.373341969039698,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3910_left.jpg",0,33.20473770708412,33.20473770708412,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3911_left.jpg",0,11.259694229699255,12.312881989946256,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3911_left.jpg",1,10.383331310014972,14.10163607544773,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3912_left.jpg",0,11.220877919405211,11.220877919405211,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3912_left.jpg",1,11.590927512773089,11.590927512773089,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3912_left.jpg",2,10.714078781689913,10.714078781689913,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3912_right.jpg",0,5.747823014922223,5.747823014922223,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3913_left.jpg",0,3.421154608548107,3.421154608548107,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3913_right.jpg",0,77.48267376150328,77.48267376150328,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3913_right.jpg",1,5.347372140268911,5.347372140268911,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3914_left.jpg",0,70.08066254431463,70.08066254431463,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3914_left.jpg",1,124.24699444023283,124.24699444023283,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3914_left.jpg",2,64.932198609762,64.932198609762,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3915_right.jpg",0,25.309641292901528,25.309641292901528,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3916_left.jpg",0,8.116256679317077,8.116256679317077,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3916_left.jpg",1,1.3225416238721248,1.3225416238721248,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3917_right.jpg",0,10.92666244138715,10.92666244138715,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3917_right.jpg",1,12.147294380427141,12.147294380427141,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3918_left.jpg",0,13.555856291577964,13.701355223264574,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3919_right.jpg",0,8.820343813300777,8.820343813300777,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/391_right.jpg",0,8.324725831062254,9.003046227564015,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/391_right.jpg",1,10.539772944922095,10.539772944922095,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/391_right.jpg",2,5.744518295734675,5.744518295734675,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3920_left.jpg",0,19.829186428980133,19.829186428980133,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3920_left.jpg",1,18.363376859002805,18.363376859002805,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3921_left.jpg",0,14.338062758936985,14.338062758936985,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3921_left.jpg",1,18.765154030674807,18.765154030674807,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3923_left.jpg",0,62.66585449917672,62.66585449917672,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3925_left.jpg",0,6.402698125257929,6.356904368511032,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3925_left.jpg",1,7.413060971469337,7.434809746133368,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3925_left.jpg",2,6.747188656051065,6.559411533904457,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3925_left.jpg",3,6.963601064085569,6.997938832327867,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3926_left.jpg",0,6.278157398536276,6.021893120563155,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3926_left.jpg",1,6.737384306430787,7.265810273447757,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3926_left.jpg",2,7.399086563934926,7.399086563934926,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3926_right.jpg",0,6.91518619822912,7.54927213959189,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3927_left.jpg",0,17.333369355637245,17.333369355637245,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3927_right.jpg",0,30.456348376750707,33.253287443054845,16
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3927_right.jpg",1,236.14849802556853,236.14849802556853,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3927_right.jpg",2,19.964062518583752,22.863899338378058,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",0,79.02126447920013,81.61021343431894,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",1,1.5116180199869937,1.4711646348847427,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",2,32.42905576433925,31.790852145060104,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",3,83.1765275684377,83.1765275684377,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",4,37.79786794830294,37.79786794830294,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",5,2.4675993541120724,2.4675993541120724,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3928_right.jpg",6,197.68395960413142,197.68395960413142,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3929_left.jpg",0,21.13322016503399,21.13322016503399,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3929_left.jpg",1,20.433569448450058,20.433569448450058,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3929_left.jpg",2,3.671139353305521,3.671139353305521,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3929_left.jpg",3,0.9795458870695289,0.9795458870695289,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_left.jpg",0,21.313816255428975,21.313816255428975,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_left.jpg",1,21.26021093671841,22.751149989751113,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_left.jpg",2,16.672479118654117,16.672479118654117,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_right.jpg",0,11.828508701925154,11.761245266029666,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_right.jpg",1,9.579976468834277,9.579976468834277,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/392_right.jpg",2,9.886077928758752,9.886077928758752,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3930_left.jpg",0,15.468171639268444,15.468171639268444,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3931_left.jpg",0,7.6562183049092685,7.3675830463167244,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3931_left.jpg",1,5.682266059233566,5.682266059233566,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3931_left.jpg",2,7.048461979916432,7.048461979916432,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3931_left.jpg",3,15.178806060653162,14.584347821179023,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3933_left.jpg",0,11.058483009055642,11.058483009055642,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3933_right.jpg",0,20.35975203979399,21.000547759797755,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3933_right.jpg",1,37.14849716738315,38.0129599857963,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3934_left.jpg",0,1.245496740211938,1.2786410535557156,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3934_right.jpg",0,27.40691524225593,27.91591947869588,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3934_right.jpg",1,130.27659130861642,130.27659130861642,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3934_right.jpg",2,26.667414424967255,26.667414424967255,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3935_right.jpg",0,26.543370964688474,26.26610027240042,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3935_right.jpg",1,228.700801224995,228.700801224995,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3935_right.jpg",2,32.54765465128774,31.300762842020365,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3935_right.jpg",3,19.579711561112454,21.642960315953513,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3935_right.jpg",4,131.02321795155027,131.02321795155027,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3936_right.jpg",0,30.172945668013554,31.31449544385938,29
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3937_left.jpg",0,46.535163538229,47.5008483248726,20
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3937_left.jpg",1,583.6409764315995,583.6409764315995,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3937_left.jpg",2,128.65971365520056,128.65971365520056,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3937_left.jpg",3,24.8505972058258,24.8505972058258,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3938_left.jpg",0,17.719287337737157,20.708216149677757,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3938_left.jpg",1,56.24132315288803,56.24132315288803,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/393_left.jpg",0,30.31896476133985,28.743189916697773,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/393_left.jpg",1,17.508119966092362,17.508119966092362,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/393_left.jpg",2,31.034421950305372,31.034421950305372,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/393_left.jpg",3,15.682964051906756,15.682964051906756,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3942_left.jpg",0,12.822492457227103,12.822492457227103,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3943_left.jpg",0,14.477916251073102,14.477916251073102,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3943_left.jpg",1,6.678736200597579,6.678736200597579,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3944_left.jpg",0,14.477916251073102,14.477916251073102,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3944_left.jpg",1,6.678736200597579,6.678736200597579,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3946_left.jpg",0,14.295699799150018,13.969451657082864,22
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3947_left.jpg",0,11.36981121814115,11.659905755063114,15
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3947_left.jpg",1,34.225517148396456,34.225517148396456,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3947_right.jpg",0,20.31998554678241,20.31998554678241,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3947_right.jpg",1,122.15432263825413,122.15432263825413,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3948_left.jpg",0,12.959016229770036,12.773033276421621,11
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3948_left.jpg",1,11.746445852360292,11.746445852360292,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3948_right.jpg",0,21.197542457603063,21.197542457603063,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3949_left.jpg",0,19.195108547557425,19.191402863413707,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3949_left.jpg",1,28.29897381883316,28.29897381883316,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3949_right.jpg",0,16.86302334367896,16.86302334367896,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/394_left.jpg",0,32.19535397615907,32.19535397615907,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/394_left.jpg",1,11.070419765169069,11.070419765169069,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3950_right.jpg",0,28.936180478221914,36.43478340105583,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3950_right.jpg",1,41.81842329299219,41.223262737978764,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3951_right.jpg",0,25.51153754708512,25.96505959203801,18
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3951_right.jpg",1,36.30539766957605,38.045214925179835,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3951_right.jpg",2,8.6164304594617,8.6164304594617,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3952_right.jpg",0,109.78135283423171,109.78135283423171,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3952_right.jpg",1,54.41531911432666,48.99692321905327,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3952_right.jpg",2,29.461882334015822,28.72595890263804,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3952_right.jpg",3,12.918115699847242,12.918115699847242,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_left.jpg",0,13.728571917833396,16.27493235060526,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_left.jpg",1,14.137795605317216,16.429085796104747,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_left.jpg",2,13.138280365662105,13.138280365662105,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_right.jpg",0,11.85993021161968,12.693669752162402,17
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_right.jpg",1,101.29203328986428,101.29203328986428,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_right.jpg",2,24.46280338177031,24.46280338177031,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3953_right.jpg",3,50.69814786453405,50.69814786453405,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3954_left.jpg",0,17.1774704411771,17.1774704411771,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3954_right.jpg",0,17.897704460822855,18.92623266268413,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3954_right.jpg",1,27.802731355424598,27.802731355424598,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3955_left.jpg",0,4.70919703335488,4.875240312684893,21
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3955_left.jpg",1,4.24766145135435,4.24766145135435,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3955_right.jpg",0,9.21397236397457,9.137504532192489,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3955_right.jpg",1,8.758975210794397,8.758975210794397,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3955_right.jpg",2,11.067640060663253,11.067640060663253,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3956_left.jpg",0,4.70919703335488,4.875240312684893,21
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3956_left.jpg",1,4.24766145135435,4.24766145135435,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3956_right.jpg",0,9.275296193483209,9.445167015444083,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3956_right.jpg",1,8.758975210794397,8.758975210794397,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3956_right.jpg",2,11.067640060663253,11.067640060663253,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3957_left.jpg",0,4.70919703335488,4.875240312684893,21
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3957_left.jpg",1,4.24766145135435,4.24766145135435,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3957_right.jpg",0,9.25566272911913,9.321562360949972,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3957_right.jpg",1,8.758975210794397,8.758975210794397,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3957_right.jpg",2,11.067640060663253,11.067640060663253,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3958_left.jpg",0,3.835003199352351,3.835003199352351,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3958_left.jpg",1,4.796252227104515,4.689912039279638,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3958_left.jpg",2,4.868244437072958,4.868244437072958,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3958_right.jpg",0,8.755491222158545,9.207076591800421,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3958_right.jpg",1,9.225625690479692,9.225625690479692,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3959_left.jpg",0,3.835003199352351,3.835003199352351,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3959_left.jpg",1,4.796252227104515,4.689912039279638,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3959_left.jpg",2,4.868244437072958,4.868244437072958,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3959_right.jpg",0,8.755491222158545,9.207076591800421,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3959_right.jpg",1,9.225625690479692,9.225625690479692,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3960_left.jpg",0,4.2968185133420365,4.35051488427747,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3960_left.jpg",1,5.050960702168286,5.392841561512852,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3960_right.jpg",0,9.369840643612395,10.45236260291525,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3960_right.jpg",1,8.429918154185653,8.429918154185653,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3960_right.jpg",2,8.755614121788037,8.755614121788037,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3961_left.jpg",0,4.157495533356156,4.204579436086677,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3961_left.jpg",1,4.373257638881661,4.552375225703991,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3961_right.jpg",0,8.748485654824236,8.770071886342746,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3961_right.jpg",1,9.019709298169381,9.00228732771002,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3961_right.jpg",2,11.053668251800197,11.053668251800197,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3962_left.jpg",0,25.220158191985757,25.642982707487064,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3962_left.jpg",1,40.013071751792836,40.013071751792836,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3963_left.jpg",0,24.519523876406737,24.615598675231382,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3963_left.jpg",1,37.21251393584488,37.21251393584488,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3964_left.jpg",0,24.960526147594813,24.960526147594813,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3965_left.jpg",0,25.06022417360204,25.06022417360204,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3966_left.jpg",0,24.960526147594813,24.960526147594813,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3967_left.jpg",0,7.812822591860337,7.812822591860337,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3967_left.jpg",1,13.971102787342213,13.971102787342213,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3967_right.jpg",0,17.62311845130143,17.62311845130143,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3968_left.jpg",0,7.812822591860337,7.812822591860337,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3968_left.jpg",1,13.971102787342213,13.971102787342213,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3968_right.jpg",0,17.62311845130143,17.62311845130143,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",0,17.596166391196327,17.651416969768135,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",1,12.238836868347027,12.238836868347027,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",2,13.180188760703075,13.021422974693545,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",3,23.449702882555137,23.449702882555137,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",4,19.885109872850563,21.403772746679955,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",5,20.641462757107007,20.641462757107007,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3969_right.jpg",6,5.061743220440197,5.061743220440197,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3973_right.jpg",0,14.357344583104437,14.357344583104437,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3974_left.jpg",0,12.850070286209164,13.705723355287004,11
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3974_left.jpg",1,12.015916937053262,12.040435042415234,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3974_left.jpg",2,12.982283165722919,12.902420449313146,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3975_left.jpg",0,32.58078133393497,32.58078133393497,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3975_left.jpg",1,12.619126237165627,12.708965242892202,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3975_right.jpg",0,18.683068186117488,18.683068186117488,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3976_right.jpg",0,20.660306921267512,20.437170209477664,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3976_right.jpg",1,17.2823358134491,17.065117310170727,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3977_left.jpg",0,12.140902772477535,12.273543753274918,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3977_left.jpg",1,12.448425046280587,13.035860384596031,15
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3977_left.jpg",2,23.368009094471716,23.368009094471716,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3977_right.jpg",0,22.046058330320797,22.046058330320797,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3977_right.jpg",1,17.118349949370604,17.118349949370604,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3978_left.jpg",0,8.851244185117752,8.851244185117752,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3978_left.jpg",1,9.681634905878711,9.681634905878711,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3978_left.jpg",2,9.285371702305854,8.922902435938749,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3978_left.jpg",3,8.971721234710616,9.003972309002386,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",0,9.710094165906334,9.694311852228886,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",1,7.4136008041765855,7.4136008041765855,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",2,9.461771456978468,9.461771456978468,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",3,10.281302608534764,10.281302608534764,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",4,10.404354536741247,10.404354536741247,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3979_left.jpg",5,10.594259120200991,10.594259120200991,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3980_left.jpg",0,21.002019833328916,20.87416022405345,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3980_left.jpg",1,15.596621023158207,15.596621023158207,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3980_left.jpg",2,0.6711985215709074,0.6711985215709074,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3980_right.jpg",0,9.129723698661563,9.564418426105208,26
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/3980_right.jpg",1,8.130214816554705,8.130214816554705,2
