building_frac,largest_comp_frac,bbox_fill,touch_left,touch_right,touch_top,touch_bottom,aspect_bbox,image_id
0.70526123046875,0.9944058848983124,0.7510269342762064,1,1,0,1,1.064891846921797,1393_right.jpg
0.08558349609375,0.7881899871630296,0.1355778155940594,1,1,0,1,1.5841584158415842,4153_left.jpg
0.05646240234375,0.47623989276603107,0.36288462443708713,0,1,0,0,6.247524752475248,4299_right.jpg
0.96828369140625,0.9983787559031692,0.96828369140625,1,1,1,1,1.0,717_left.jpg
0.00859619140625,0.522010792388526,0.05190153301886793,1,1,0,0,6.037735849056604,1605_left.jpg
0.0,0.0,0.0,0,0,0,0,0.0,3144_left.jpg
0.168974609375,0.9958966653181529,0.4681547619047619,1,1,0,1,2.7705627705627704,3984_right.jpg
0.59225341796875,0.9995877767563802,0.8222173264642082,1,1,0,1,1.3882863340563991,2771_left.jpg
0.00349365234375,1.0,0.6136363636363636,1,0,0,0,1.2045454545454546,4634_left.jpg
0.04540771484375,0.33856658960159147,0.08700879491017964,1,1,0,0,1.9161676646706587,4660_left.jpg
0.01092529296875,0.9868156424581006,0.40098566308243727,0,1,0,0,2.903225806451613,4001_left.jpg
0.0001318359375,1.0,0.421875,1,0,0,1,0.5,2190_left.jpg
0.15105712890625,0.4977130573917541,0.17141234485815604,1,1,0,1,1.1347517730496455,596_left.jpg
0.00403564453125,0.8638838475499092,0.19238826815642457,0,0,0,0,3.7291666666666665,5083_left.jpg
0.01234130859375,1.0,0.6056793673616103,0,0,0,0,5.487179487179487,82_right.jpg
0.18628173828125,0.9915335316706203,0.39322304679447534,1,0,0,0,1.309090909090909,1958_left.jpg
0.00189453125,0.9394329896907216,0.08521853722820119,0,0,0,1,0.36942675159235666,227_left.jpg
0.33455810546875,0.9998686466960995,0.6797371031746032,1,1,0,1,2.0317460317460316,1778_right.jpg
0.30832763671875,1.0,0.6887598167539267,1,0,0,0,1.790625,3740_left.jpg
0.76190185546875,0.9909701193623328,0.7852128623188406,1,1,0,1,1.0305958132045088,289_left.jpg
0.9963818359375,1.0,0.9963818359375,1,1,1,1,1.0,2558_right.jpg
0.04210693359375,0.5487910941033223,0.13819711538461538,1,1,0,0,3.282051282051282,4863_right.jpg
0.03877197265625,0.9975442352496694,0.17417387775693965,1,0,0,1,0.9674267100977199,2863_right.jpg
0.00121826171875,1.0,0.7392592592592593,0,1,0,0,0.9259259259259259,1211_left.jpg
0.25875732421875,0.8948267240321927,0.3021983348540146,1,1,0,1,1.167883211678832,370_right.jpg
0.04615234375,0.6608654253068134,0.1772028496437945,1,0,0,0,3.7797619047619047,482_left.jpg
0.4079541015625,0.9649606817556164,0.5473598008385744,1,1,0,0,1.3417190775681342,4627_right.jpg
0.13090087890625,0.6341645373668799,0.2849542942176871,1,1,0,1,2.17687074829932,3280_left.jpg
0.58342529296875,0.9998912001874705,0.7335799361493124,1,1,0,1,1.2573673870333988,4509_right.jpg
0.25510498046875,0.9901044109062025,0.25510498046875,1,1,1,1,1.0,2717_left.jpg
0.09192626953125,0.8416859214405227,0.5384615384615384,0,1,0,0,3.4195804195804196,3913_right.jpg
0.17862548828125,0.9996309710927356,0.6048693783068783,1,1,0,0,3.386243386243386,1453_left.jpg
0.5798681640625,0.9948634606802126,0.6103875411184211,1,1,0,1,1.0526315789473684,319_left.jpg
0.8445947265625,1.0,0.8445947265625,1,1,1,1,1.0,3811_right.jpg
0.12248779296875,0.6125650276055888,0.2404668328220859,1,1,0,0,1.9631901840490797,4291_left.jpg
0.66223388671875,0.9997824892811455,0.66223388671875,1,1,1,1,1.0,3321_right.jpg
0.03486328125,0.3754201680672269,0.28796128251663644,1,0,0,0,6.551724137931035,4315_left.jpg
0.5559716796875,0.9988011909048593,0.6446048460144927,1,1,0,1,1.1594202898550725,1686_right.jpg
0.43298095703125,0.9995545506318051,0.6709632263922518,1,0,1,1,0.6453125,5171_left.jpg
0.69831787109375,0.9992483332226227,0.69831787109375,1,1,1,1,1.0,3757_left.jpg
0.11277587890625,0.5532223497066655,0.25325109649122807,1,1,0,1,2.245614035087719,946_left.jpg
0.26427978515625,0.6521353545991186,0.29111714716006887,1,1,0,1,1.1015490533562822,5074_right.jpg
0.0596142578125,0.5168318453599804,0.21177062374245473,1,0,0,0,2.7980295566502464,459_right.jpg
0.192470703125,0.9707874575067228,0.2116516323024055,1,1,0,1,1.0996563573883162,3999_right.jpg
0.0162841796875,0.7170914542728636,0.09203681472589036,1,0,0,0,5.117647058823529,2409_left.jpg
0.0160498046875,0.9750532400365075,0.15799086757990868,0,0,0,0,7.808219178082192,1042_right.jpg
0.03845703125,0.6432199085830371,0.285963256117929,0,0,0,0,6.23404255319149,2765_left.jpg
0.05451904296875,0.6866687564372397,0.1479266030736619,0,1,0,1,2.620833333333333,4019_left.jpg
0.09051025390625,0.9918808836619643,0.22109375,1,1,0,1,2.4427480916030535,2395_left.jpg
0.588251953125,0.9696656540000332,0.588251953125,1,1,1,1,1.0,3415_right.jpg
0.02695068359375,0.42857142857142855,0.05730377906976744,1,1,0,0,2.12624584717608,2900_left.jpg
0.62173583984375,0.998177984237993,0.62173583984375,1,1,1,1,1.0,3763_right.jpg
0.00744873046875,0.983284169124877,0.23009049773755655,0,0,0,0,1.8352941176470587,2230_left.jpg
0.0711376953125,0.687315532980987,0.329969990374271,1,0,0,0,4.2,2693_left.jpg
0.04701171875,0.37655795596177816,0.3503384033185358,0,1,0,0,6.637362637362638,4018_left.jpg
